test_cost,test_acc,cumulative_time_ns
319,0.8690999746322632,37913320.0
320,0.867900013923645,38031684.0
321,0.8680999875068665,38150956.0
322,0.8679999709129333,38269576.0
323,0.8690000176429749,38388492.0
324,0.869700014591217,38506864.0
325,0.8687000274658203,38626228.0
326,0.8683000206947327,38745052.0
327,0.8698999881744385,38863936.0
328,0.8708000183105469,38982564.0
329,0.8690999746322632,39103000.0
330,0.8694000244140625,39221536.0
331,0.8712000250816345,39340416.0
332,0.8705000281333923,39459004.0
333,0.8698999881744385,39577948.0
334,0.8711000084877014,39696592.0
335,0.8687000274658203,39816004.0
336,0.8704000115394592,39934568.0
337,0.870199978351593,40053700.0
338,0.8704000115394592,40172288.0
339,0.8701000213623047,40291104.0
340,0.8694999814033508,40409600.0
341,0.8704000115394592,40528492.0
342,0.8708000183105469,40647160.0
343,0.8705999851226807,40766044.0
344,0.869700014591217,40884688.0
345,0.8707000017166138,41003548.0
346,0.870199978351593,41122280.0
347,0.8708999752998352,41241224.0
348,0.8708999752998352,41359844.0
349,0.8712000250816345,41478944.0
350,0.8705000281333923,41597572.0
351,0.8709999918937683,41716300.0
352,0.871999979019165,41834856.0
353,0.8698999881744385,41967768.0
354,0.8698999881744385,42099528.0
355,0.870199978351593,42217392.0
356,0.8701000213623047,42334656.0
357,0.8708999752998352,42452460.0
358,0.8705000281333923,42569792.0
359,0.8705999851226807,42687712.0
360,0.8708000183105469,42804920.0
361,0.8708000183105469,42922708.0
362,0.8694999814033508,43039984.0
363,0.8718000054359436,43157784.0
364,0.8723000288009644,43275236.0
365,0.871999979019165,43392876.0
366,0.8694000244140625,43510228.0
367,0.8702999949455261,43628020.0
368,0.8715999722480774,43767984.0
369,0.8708000183105469,43891352.0
370,0.8715000152587891,44010428.0
371,0.8726000189781189,44129664.0
372,0.8725000023841858,44248256.0
373,0.8718000054359436,44367156.0
374,0.871399998664856,44485760.0
375,0.8716999888420105,44604464.0
376,0.873199999332428,44722980.0
377,0.871399998664856,44841612.0
378,0.8712000250816345,44960120.0
379,0.8711000084877014,45079124.0
380,0.8727999925613403,45197780.0
381,0.8722000122070312,45316676.0
382,0.8723000288009644,45435124.0
383,0.8722000122070312,45553864.0
384,0.8718000054359436,45672572.0
385,0.8723000288009644,45791352.0
386,0.8733000159263611,45910020.0
387,0.8725000023841858,46028832.0
388,0.8727999925613403,46147268.0
389,0.8730000257492065,46265900.0
390,0.8729000091552734,46384336.0
391,0.8722000122070312,46503316.0
392,0.8727999925613403,46621840.0
393,0.8729000091552734,46740656.0
394,0.8729000091552734,46859192.0
395,0.8723999857902527,46978084.0
396,0.8733000159263611,47096784.0
397,0.8733000159263611,47215732.0
398,0.8726999759674072,47348268.0
399,0.8729000091552734,47487248.0
400,0.873199999332428,47604392.0
401,0.8737999796867371,47723068.0
402,0.8729000091552734,47841536.0
403,0.8737000226974487,47960476.0
404,0.8730000257492065,48078640.0
405,0.8733000159263611,48197756.0
406,0.8712000250816345,48316144.0
407,0.8729000091552734,48435196.0
408,0.8722000122070312,48553484.0
409,0.8741000294685364,48672264.0
410,0.8726000189781189,48790736.0
411,0.8723999857902527,48909480.0
412,0.8729000091552734,49027672.0
413,0.8726000189781189,49146512.0
414,0.8707000017166138,49265280.0
415,0.8725000023841858,49384476.0
416,0.8733999729156494,49502992.0
417,0.8726000189781189,49621796.0
418,0.8738999962806702,49740112.0
419,0.8712000250816345,49858828.0
420,0.8723000288009644,49977220.0
421,0.8733000159263611,50095840.0
422,0.8737999796867371,50214064.0
423,0.8726999759674072,50332956.0
424,0.8733999729156494,50451980.0
425,0.8730000257492065,50570928.0
426,0.8733999729156494,50689412.0
427,0.8738999962806702,50808260.0
428,0.8722000122070312,50926700.0
429,0.8727999925613403,51045540.0
430,0.8744000196456909,51163944.0
431,0.8737999796867371,51282968.0
432,0.8725000023841858,51401524.0
433,0.8730000257492065,51520172.0
434,0.8736000061035156,51638352.0
435,0.8740000128746033,51757096.0
436,0.8733999729156494,51875444.0
437,0.8744000196456909,51994260.0
438,0.8748999834060669,52112608.0
439,0.8741999864578247,52231472.0
440,0.8741999864578247,52349828.0
441,0.8733000159263611,52468948.0
442,0.873199999332428,52587524.0
443,0.8733999729156494,52706420.0
444,0.8743000030517578,52847680.0
445,0.8733999729156494,52970684.0
446,0.8734999895095825,53088924.0
447,0.8738999962806702,53207536.0
448,0.8758000135421753,53325796.0
449,0.8730000257492065,53444164.0
450,0.8736000061035156,53562368.0
451,0.8745999932289124,53680688.0
452,0.8737000226974487,53798636.0
453,0.8745999932289124,53917032.0
454,0.8726000189781189,54034880.0
455,0.8737000226974487,54153444.0
456,0.8743000030517578,54271488.0
457,0.8740000128746033,54389904.0
458,0.8723000288009644,54508500.0
459,0.8751000165939331,54627420.0
460,0.8729000091552734,54745396.0
461,0.8744000196456909,54863764.0
462,0.8741000294685364,54982060.0
463,0.8751000165939331,55100564.0
464,0.8741000294685364,55218592.0
465,0.8745999932289124,55336836.0
466,0.8743000030517578,55454804.0
467,0.8752999901771545,55573160.0
468,0.8740000128746033,55691688.0
469,0.8745999932289124,55810192.0
470,0.8741999864578247,55928240.0
471,0.8738999962806702,56046652.0
472,0.8755000233650208,56164588.0
473,0.8736000061035156,56283008.0
474,0.8738999962806702,56400908.0
475,0.8758999705314636,56519376.0
476,0.8737999796867371,56637544.0
477,0.8758999705314636,56755852.0
478,0.875,56873920.0
479,0.8748000264167786,56992572.0
480,0.8752999901771545,57110644.0
481,0.8748000264167786,57228952.0
482,0.8745999932289124,57347012.0
483,0.8751000165939331,57488244.0
484,0.8744000196456909,57611128.0
485,0.8754000067710876,57730248.0
486,0.8737000226974487,57848752.0
487,0.8738999962806702,57967836.0
488,0.8740000128746033,58086184.0
489,0.8737999796867371,58205152.0
490,0.875,58323600.0
491,0.8744999766349792,58442620.0
492,0.8758000135421753,58561288.0
493,0.8759999871253967,58680216.0
494,0.8748000264167786,58798592.0
495,0.8741000294685364,58917404.0
496,0.8755000233650208,59035924.0
497,0.8748999834060669,59155024.0
498,0.8756999969482422,59273496.0
499,0.8744999766349792,59392440.0
500,0.8752999901771545,59510944.0
501,0.8737999796867371,59629848.0
502,0.8747000098228455,59748284.0
503,0.8733999729156494,59867832.0
504,0.8737000226974487,59986504.0
505,0.875,60105540.0
506,0.8748999834060669,60224180.0
507,0.8740000128746033,60343204.0
508,0.8744999766349792,60461784.0
509,0.8755999803543091,60580752.0
510,0.8751999735832214,60699272.0
511,0.875,60818240.0
512,0.8766000270843506,60936996.0
513,0.8737999796867371,61056400.0
514,0.8755000233650208,61174944.0
515,0.8748999834060669,61294004.0
516,0.8741000294685364,61412752.0
517,0.8761000037193298,61531672.0
518,0.8758999705314636,61650788.0
519,0.8754000067710876,61769784.0
520,0.8754000067710876,61888412.0
521,0.8744000196456909,62007428.0
522,0.8737999796867371,62125888.0
523,0.8755000233650208,62244760.0
524,0.8744000196456909,62363340.0
525,0.8744000196456909,62496152.0
526,0.8745999932289124,62627820.0
527,0.875,62746368.0
528,0.8748999834060669,62864528.0
529,0.8762000203132629,62982864.0
530,0.8741000294685364,63100888.0
531,0.8747000098228455,63219396.0
532,0.8762999773025513,63337492.0
533,0.8741000294685364,63455960.0
534,0.8747000098228455,63574120.0
535,0.8752999901771545,63692636.0
536,0.8747000098228455,63810716.0
537,0.8761000037193298,63929180.0
538,0.8763999938964844,64047360.0
539,0.8759999871253967,64165944.0
540,0.8758999705314636,64284008.0
541,0.8755999803543091,64402400.0
542,0.8738999962806702,64520380.0
543,0.8758999705314636,64638752.0
544,0.8747000098228455,64757036.0
545,0.8744999766349792,64875488.0
546,0.8741000294685364,64993668.0
547,0.8751000165939331,65112512.0
548,0.8752999901771545,65230864.0
549,0.8758999705314636,65349136.0
550,0.8754000067710876,65467220.0
551,0.8751999735832214,65585484.0
552,0.8755999803543091,65703544.0
553,0.8754000067710876,65821932.0
554,0.8762000203132629,65940036.0
555,0.8751999735832214,66058696.0
556,0.8752999901771545,66176576.0
557,0.875,66295436.0
558,0.8759999871253967,66413528.0
559,0.8755999803543091,66531892.0
560,0.8744000196456909,66650020.0
561,0.875,66768348.0
562,0.8725000023841858,66886468.0
563,0.8741000294685364,67005112.0
564,0.8758000135421753,67123288.0
565,0.8756999969482422,67241928.0
566,0.8755999803543091,67359936.0
567,0.8747000098228455,67478408.0
568,0.8752999901771545,67596496.0
569,0.8745999932289124,67714928.0
570,0.8754000067710876,67833152.0
571,0.8741999864578247,67951864.0
572,0.8737999796867371,68069888.0
573,0.8748999834060669,68188344.0
574,0.8756999969482422,68306480.0
575,0.8758000135421753,68425112.0
576,0.8752999901771545,68543168.0
577,0.8751999735832214,68661840.0
578,0.8751999735832214,68779952.0
579,0.8755000233650208,68898528.0
580,0.8754000067710876,69016696.0
581,0.8752999901771545,69135200.0
582,0.8751000165939331,69253344.0
583,0.8737999796867371,69371704.0
584,0.8754000067710876,69489896.0
585,0.8747000098228455,69608664.0
586,0.8745999932289124,69726648.0
587,0.8754000067710876,69845168.0
588,0.8763999938964844,69963224.0
589,0.8752999901771545,70081648.0
590,0.876800000667572,70199848.0
591,0.8756999969482422,70332712.0
592,0.8758999705314636,70464968.0
593,0.8762999773025513,70584072.0
594,0.8774999976158142,70702592.0
595,0.8755000233650208,70821616.0
596,0.8751000165939331,70940208.0
597,0.8745999932289124,71058992.0
598,0.8762000203132629,71177488.0
599,0.8761000037193298,71296512.0
600,0.8759999871253967,71414992.0
601,0.8747000098228455,71534064.0
602,0.8751999735832214,71652864.0
603,0.875,71771848.0
604,0.8752999901771545,71890400.0
605,0.8754000067710876,72009152.0
606,0.8769999742507935,72127728.0
607,0.8765000104904175,72246768.0
608,0.8748000264167786,72365440.0
609,0.8758000135421753,72484392.0
610,0.8754000067710876,72603024.0
611,0.8769000172615051,72721992.0
612,0.8748999834060669,72840568.0
613,0.8759999871253967,72959608.0
614,0.8762000203132629,73078112.0
615,0.8752999901771545,73197176.0
616,0.8758000135421753,73315856.0
617,0.8748000264167786,73434984.0
618,0.875,73553456.0
619,0.875,73672448.0
620,0.8762999773025513,73791064.0
621,0.8755999803543091,73910128.0
622,0.8755999803543091,74028824.0
623,0.8759999871253967,74147744.0
624,0.8748000264167786,74266472.0
625,0.8748000264167786,74385424.0
626,0.8748999834060669,74504104.0
627,0.8762999773025513,74622944.0
628,0.8769000172615051,74741472.0
629,0.8754000067710876,74860496.0
630,0.8748999834060669,74979080.0
631,0.8766000270843506,75097984.0
632,0.876800000667572,75216416.0
633,0.8758000135421753,75335448.0
634,0.8744000196456909,75453984.0
635,0.8752999901771545,75573008.0
636,0.8758000135421753,75692112.0
637,0.8751999735832214,75811752.0
638,0.8756999969482422,75930272.0
639,0.8756999969482422,76049160.0
640,0.8754000067710876,76167680.0
641,0.8762000203132629,76286808.0
642,0.8763999938964844,76405296.0
643,0.8744000196456909,76524072.0
644,0.8770999908447266,76642664.0
645,0.8769000172615051,76761392.0
646,0.8776999711990356,76880336.0
647,0.8758999705314636,76999248.0
648,0.8756999969482422,77117800.0
649,0.8745999932289124,77236648.0
650,0.8758999705314636,77355216.0
651,0.8769000172615051,77474072.0
652,0.8751999735832214,77592528.0
653,0.8754000067710876,77711368.0
654,0.8748999834060669,77829784.0
655,0.8761000037193298,77948600.0
656,0.8751999735832214,78067184.0
657,0.8748000264167786,78186024.0
658,0.8756999969482422,78304280.0
659,0.8761000037193298,78423136.0
660,0.8755000233650208,78541824.0
661,0.8756999969482422,78660640.0
662,0.8762000203132629,78778960.0
663,0.8762000203132629,78897920.0
664,0.8756999969482422,79016256.0
665,0.8743000030517578,79135296.0
666,0.8755000233650208,79253824.0
667,0.8752999901771545,79372736.0
668,0.8751999735832214,79491240.0
669,0.8754000067710876,79610192.0
670,0.876800000667572,79728744.0
671,0.8743000030517578,79847880.0
672,0.8758000135421753,79966344.0
673,0.8759999871253967,80085072.0
674,0.8756999969482422,80203624.0
675,0.8755999803543091,80322600.0
676,0.8763999938964844,80440944.0
677,0.8762000203132629,80559776.0
678,0.8751000165939331,80678344.0
679,0.8751000165939331,80797288.0
680,0.8761000037193298,80915896.0
681,0.8752999901771545,81035104.0
682,0.8755000233650208,81153936.0
683,0.8752999901771545,81272920.0
684,0.8761000037193298,81391360.0
685,0.8755999803543091,81510176.0
686,0.878000020980835,81628784.0
687,0.8758000135421753,81747664.0
688,0.8751000165939331,81866232.0
689,0.8758000135421753,81985072.0
690,0.8773000240325928,82103888.0
691,0.8763999938964844,82222976.0
692,0.875,82341424.0
693,0.8754000067710876,82460112.0
694,0.8751999735832214,82578720.0
695,0.8759999871253967,82697552.0
696,0.8773000240325928,82816184.0
697,0.8759999871253967,82935168.0
698,0.8754000067710876,83053624.0
699,0.8759999871253967,83172616.0
700,0.8755999803543091,83291272.0
701,0.8759999871253967,83410104.0
702,0.8759999871253967,83528624.0
703,0.8761000037193298,83647552.0
704,0.876800000667572,83766072.0
705,0.8754000067710876,83884976.0
706,0.8752999901771545,84003544.0
707,0.8772000074386597,84122376.0
708,0.8751999735832214,84240880.0
709,0.8748000264167786,84359856.0
710,0.8745999932289124,84478528.0
711,0.875,84597568.0
712,0.8756999969482422,84739016.0
713,0.8751000165939331,84862072.0
714,0.8761000037193298,84980072.0
715,0.8756999969482422,85098800.0
716,0.8751000165939331,85217048.0
717,0.8745999932289124,85335656.0
718,0.8751999735832214,85453856.0
719,0.876800000667572,85572216.0
720,0.8756999969482422,85690256.0
721,0.8766000270843506,85808672.0
722,0.8748999834060669,85926760.0
723,0.875,86045456.0
724,0.8769999742507935,86163640.0
725,0.8756999969482422,86282840.0
726,0.8762000203132629,86401360.0
727,0.8769999742507935,86520112.0
728,0.8745999932289124,86660960.0
729,0.8756999969482422,86781968.0
730,0.8751000165939331,86900608.0
731,0.8758999705314636,87019608.0
732,0.8755000233650208,87138096.0
733,0.8748999834060669,87257088.0
734,0.8759999871253967,87375600.0
735,0.8748000264167786,87495096.0
736,0.8759999871253967,87613832.0
737,0.8765000104904175,87732648.0
738,0.875,87851112.0
739,0.875,87969992.0
740,0.8748999834060669,88089192.0
741,0.8752999901771545,88207912.0
742,0.8759999871253967,88326352.0
743,0.8736000061035156,88445192.0
744,0.8751999735832214,88563536.0
745,0.8761000037193298,88682488.0
746,0.8758000135421753,88801168.0
747,0.8754000067710876,88920008.0
748,0.8736000061035156,89038704.0
749,0.8754000067710876,89157496.0
750,0.8744000196456909,89276144.0
751,0.8755999803543091,89395144.0
752,0.8754000067710876,89513808.0
753,0.8758999705314636,89632760.0
754,0.8755000233650208,89751408.0
755,0.8744000196456909,89870272.0
756,0.8756999969482422,89988648.0
757,0.8766000270843506,90107560.0
758,0.8765000104904175,90225920.0
759,0.8755000233650208,90344864.0
760,0.8758000135421753,90463496.0
761,0.8755999803543091,90582336.0
762,0.8762999773025513,90700888.0
763,0.8754000067710876,90820048.0
764,0.8744000196456909,90938664.0
765,0.8740000128746033,91057464.0
766,0.8748000264167786,91175872.0
767,0.8747000098228455,91294624.0
768,0.8744999766349792,91413056.0
769,0.8762000203132629,91531920.0
770,0.875,91651256.0
771,0.8751000165939331,91770408.0
772,0.8759999871253967,91888928.0
773,0.8756999969482422,92007968.0
774,0.8743000030517578,92126400.0
775,0.8752999901771545,92245456.0
776,0.8743000030517578,92364088.0
777,0.8755999803543091,92483048.0
778,0.8751999735832214,92624312.0
779,0.8762000203132629,92747736.0
780,0.8751000165939331,92865864.0
781,0.8743000030517578,92984400.0
782,0.8755999803543091,93102632.0
783,0.8752999901771545,93221192.0
784,0.8762000203132629,93339304.0
